work_year,experience_level,salary_in_usd,job_category
2022,SE,156400,Data Scientist
2022,SE,156400,Data Scientist
2024,SE,156300,Research & Science
2023,SE,156275,Data Engineer
2023,SE,156150,Machine Learning
2024,SE,156000,Data Analyst
2024,SE,156000,AI Research
2024,SE,156000,BI & Analytics
2024,SE,156000,Data Scientist
2024,EN,156000,Data Analyst
2023,SE,156000,Research & Science
2023,SE,156000,Data Analyst
2023,SE,156000,Data Engineer
2023,SE,156000,Machine Learning
2023,MI,156000,Data Scientist
2023,SE,156000,Data Scientist
2023,SE,155850,AI Research
2023,MI,155810,Machine Learning
2023,SE,155800,BI & Analytics
2023,EN,155750,Data Analyst
2024,SE,155615,Software & Data Architecture
2024,SE,155615,Data Engineer
2024,SE,155600,Data Scientist
2023,SE,155600,Data Scientist
2023,SE,155500,Data Scientist
2023,SE,155500,Data Scientist
2023,SE,155400,Business Intelligence
2024,SE,155175,Data Engineer
2024,SE,155000,Data Scientist
2024,SE,155000,Data Scientist
2024,SE,155000,Data Scientist
2024,SE,155000,Data Scientist
2024,SE,155000,Machine Learning
2024,SE,155000,Data Scientist
2024,SE,155000,Data Scientist
2024,SE,155000,Data Analyst
2024,MI,155000,Data Engineer
2024,SE,155000,Data Scientist
2024,MI,155000,Data Scientist
2024,SE,155000,Leadership & Management
2024,SE,155000,Leadership & Management
2024,SE,155000,Data Scientist
2024,SE,155000,Data Scientist
2024,SE,155000,Data Scientist
2024,SE,155000,Data Scientist
2024,SE,155000,Data Scientist
2024,SE,155000,Data Scientist
2023,SE,155000,BI & Analytics
2023,MI,155000,Machine Learning
2023,MI,155000,Data Analyst
2023,MI,155000,Data Engineer
2023,SE,155000,Software & Data Architecture
2023,MI,155000,Machine Learning
2023,SE,155000,Data Engineer
2023,SE,155000,Data Scientist
2023,SE,155000,AI Research
2023,SE,155000,Data Analyst
2023,SE,155000,Data Engineer
2023,MI,155000,Machine Learning
2023,SE,155000,Data Engineer
2023,SE,155000,Data Scientist
2023,SE,155000,Software & Data Architecture
2023,MI,155000,Data Scientist
2023,SE,155000,Data Engineer
2023,SE,155000,Data Engineer
2023,SE,155000,AI Research
2023,SE,155000,Data Scientist
2023,SE,155000,Data Engineer
2023,SE,155000,Data Engineer
2023,SE,155000,Data Engineer
2023,SE,155000,Business Intelligence
2023,SE,155000,Data Scientist
2023,SE,155000,Business Intelligence
2023,SE,155000,Leadership & Management
2023,SE,155000,Data Engineer
2023,SE,155000,Data Scientist
2023,SE,155000,Data Scientist
2023,SE,155000,Data Scientist
2023,SE,155000,Data Engineer
2023,MI,155000,Research & Science
2023,MI,155000,AI Research
2023,SE,155000,Machine Learning
2023,SE,155000,Data Engineer
2023,MI,155000,Data Scientist
2023,MI,155000,Data Management
2023,MI,155000,Machine Learning
2023,EN,155000,Research & Science
2023,MI,155000,Data Management
2023,SE,155000,Data Engineer
2023,SE,155000,Data Scientist
2023,SE,155000,Data Analyst
2023,EN,155000,AI Research
2023,EX,155000,Software & Data Architecture
2023,EN,155000,AI Research
2023,MI,155000,Data Management
2023,MI,155000,Data Management
2023,SE,155000,Data Scientist
2023,EX,155000,Data Management
2022,MI,155000,Data Scientist
2023,SE,155000,Data Analyst
2022,SE,155000,Data Engineer
2022,SE,155000,Data Scientist
2022,MI,155000,Data Management
2022,SE,155000,Data Engineer
2022,SE,155000,Data Scientist
2022,SE,155000,Data Scientist
2022,SE,155000,Data Scientist
2022,SE,155000,Data Engineer
2022,SE,155000,Data Analyst
2022,SE,155000,Data Engineer
2023,SE,154836,Machine Learning
2023,SE,154836,Research & Science
2024,EN,154818,Data Analyst
2024,MI,154800,Data Scientist
2024,EN,154800,Data Scientist
2024,MI,154800,Business Intelligence
2023,MI,154800,Business Intelligence
2023,MI,154800,Data Scientist
2023,MI,154800,Business Intelligence
2023,SE,154700,Data Scientist
2023,SE,154600,Data Scientist
2023,SE,154600,Data Scientist
2022,SE,154600,Data Engineer
2022,SE,154600,Data Engineer
2022,SE,154600,Data Engineer
2022,SE,154600,Data Engineer
2022,SE,154560,Data Analyst
2022,SE,154545,Data Engineer
2022,SE,154545,Data Engineer
2024,MI,154500,Data Scientist
2023,SE,154500,Data Analyst
2023,SE,154440,Data Analyst
2024,SE,154400,Software & Data Architecture
2024,SE,154360,Data Scientist
2024,SE,154100,BI & Analytics
2024,MI,154100,BI & Analytics
2024,SE,154000,Software & Data Architecture
2024,SE,154000,Data Engineer
2024,SE,154000,Data Scientist
2024,MI,154000,Data Analyst
2024,SE,154000,Data Engineer
2024,EN,154000,Data Analyst
2024,MI,154000,Data Analyst
2024,MI,154000,Data Engineer
2023,SE,154000,Data Engineer
2023,MI,154000,Data Engineer
2023,MI,154000,Data Engineer
2023,MI,154000,Data Engineer
2023,MI,154000,Data Engineer
2023,MI,154000,Data Engineer
2023,SE,154000,Data Engineer
2023,SE,154000,Research & Science
2023,SE,154000,Data Engineer
2023,SE,154000,Data Scientist
2023,SE,154000,Data Engineer
2023,SE,154000,Data Scientist
2023,MI,154000,Data Analyst
2023,MI,154000,Data Engineer
2023,SE,154000,Data Engineer
2022,SE,154000,Data Scientist
2022,SE,154000,Data Scientist
2022,SE,154000,Data Engineer
2022,SE,154000,Data Engineer
2024,SE,153900,Data Analyst
2024,SE,153900,Data Analyst
2024,SE,153900,Data Analyst
2023,SE,153800,Data Analyst
2024,MI,153700,Data Scientist
2023,SE,153600,Data Scientist
2023,SE,153600,Data Scientist
2023,SE,153600,Data Scientist
2023,SE,153600,Data Scientist
2023,SE,153600,Data Scientist
2023,SE,153600,Data Engineer
2023,SE,153600,Data Analyst
2023,SE,153600,Data Analyst
2023,SE,153600,Data Analyst
2023,SE,153600,Data Analyst
2023,SE,153600,Data Analyst
2023,SE,153600,Data Engineer
2023,SE,153600,Data Analyst
2023,SE,153600,Data Engineer
2023,SE,153600,Data Analyst
2023,SE,153600,Data Engineer
2023,SE,153600,Data Engineer
2023,SE,153600,Data Analyst
2023,SE,153600,Data Analyst
2023,SE,153600,Data Analyst
2022,SE,153600,Data Engineer
2022,SE,153600,Data Engineer
2022,SE,153600,Data Engineer
2022,SE,153600,Data Scientist
2023,SE,153550,Data Engineer
2024,SE,153400,AI Specialist
2023,SE,153400,Machine Learning
2023,SE,153400,Machine Learning
2023,SE,153400,Machine Learning
2023,SE,153400,Data Scientist
2023,SE,153300,Data Analyst
2023,SE,153300,Data Scientist
2024,SE,153200,Data Engineer
2023,SE,153100,Machine Learning
2023,SE,153090,Data Engineer
2023,SE,153090,Data Engineer
2023,SE,153090,Machine Learning
2023,SE,153088,Machine Learning
2024,SE,153040,AI Research
2024,SE,153040,Machine Learning
2024,MI,153040,Machine Learning
2024,SE,153018,BI & Analytics
2024,SE,153000,Machine Learning
2024,EN,153000,Data Analyst
2024,EN,153000,Data Analyst
2024,SE,153000,Machine Learning
2024,MI,153000,Data Analyst
2024,MI,153000,Data Analyst
2024,SE,153000,Data Scientist
2024,MI,153000,BI & Analytics
2024,SE,153000,Data Analyst
2024,MI,153000,Data Engineer
2023,SE,153000,Data Scientist
2023,SE,153000,Software & Data Architecture
2023,SE,153000,Data Scientist
2023,SE,153000,Data Scientist
2023,SE,153000,Data Scientist
2023,EX,153000,BI & Analytics
2022,MI,153000,Data Engineer
2022,SE,153000,Data Scientist
2022,SE,153000,Data Scientist
2022,MI,153000,Data Scientist
2021,SE,153000,Data Engineer
2023,SE,152900,BI & Analytics
2023,MI,152700,Leadership & Management
2024,MI,152600,Data Scientist
2023,SE,152600,Data Scientist
2024,EN,152500,Data Engineer
2023,SE,152500,BI & Analytics
2022,SE,152500,Data Engineer
2022,SE,152500,Data Management
2024,SE,152400,Research & Science
2023,SE,152380,Data Analyst
2024,SE,152375,Data Engineer
2024,SE,152375,Data Engineer
2024,SE,152375,Data Engineer
2024,SE,152375,Data Engineer
2024,SE,152375,Data Engineer
2023,SE,152375,Data Engineer
2023,SE,152375,Data Engineer
2023,MI,152375,Data Engineer
2023,SE,152300,Machine Learning
2023,SE,152022,Machine Learning
2024,SE,152000,Data Scientist
2024,SE,152000,BI & Analytics
2024,MI,152000,Data Scientist
2024,MI,152000,Data Scientist
2024,SE,152000,Data Scientist
2024,SE,152000,Data Scientist
2024,SE,152000,Data Analyst
2024,MI,152000,Machine Learning
2024,MI,152000,Data Engineer
2023,SE,152000,MLOps & Infrastructure
2023,SE,152000,Machine Learning
2023,SE,152000,AI Specialist
2023,SE,152000,Data Engineer
2023,SE,152000,Machine Learning
2023,SE,152000,Machine Learning
2023,SE,152000,Machine Learning
2023,SE,152000,Data Scientist
2023,SE,152000,Machine Learning
2023,SE,152000,AI Research
2023,SE,152000,AI Research
2023,SE,152000,Data Scientist
2023,MI,152000,Data Engineer
2023,SE,152000,Data Management
2023,SE,152000,Machine Learning
2023,SE,152000,Machine Learning
2023,SE,152000,Data Scientist
2023,SE,152000,Data Scientist
2022,SE,152000,Data Scientist
2022,SE,152000,Data Engineer
2022,SE,152000,BI & Analytics
2022,SE,152000,Data Scientist
2024,SE,151900,Research & Science
2024,SE,151900,Research & Science
2024,SE,151900,Machine Learning
2023,SE,151840,Data Engineer
2024,MI,151800,Research & Science
2024,SE,151800,Research & Science
2024,SE,151800,Research & Science
2024,MI,151800,Research & Science
2023,SE,151800,Data Analyst
2023,SE,151800,Data Analyst
2023,SE,151800,AI Research
2023,SE,151800,Research & Science
2023,MI,151800,Research & Science
2023,SE,151800,Research & Science
2022,SE,151800,Data Scientist
2024,SE,151600,Machine Learning
2023,SE,151600,Machine Learning
2023,SE,151600,Machine Learning
2023,SE,151600,Machine Learning
2023,SE,151600,Machine Learning
2024,MI,151500,Data Scientist
2024,MI,151500,AI Research
2024,SE,151500,AI Research
2023,MI,151410,Data Engineer
2023,EN,151410,Data Scientist
2023,MI,151410,Data Scientist
2023,SE,151300,Data Scientist
2023,SE,151250,Data Engineer
2023,SE,151200,Data Engineer
2023,SE,151090,Software & Data Architecture
2024,MI,151000,Machine Learning
2024,SE,151000,Data Scientist
2024,SE,151000,Data Scientist
2024,MI,151000,Data Scientist
2023,MI,151000,Machine Learning
2023,SE,151000,Data Scientist
2023,SE,151000,BI & Analytics
2023,MI,151000,Data Engineer
2021,MI,151000,Data Scientist
2023,SE,150931,Data Scientist
2023,EX,150900,Data Engineer
2024,SE,150895,Data Engineer
2024,SE,150800,Data Scientist
2024,EN,150700,Data Analyst
2024,SE,150700,Machine Learning
2024,SE,150700,Machine Learning
2023,SE,150600,Data Engineer
2023,SE,150550,BI & Analytics
2023,MI,150450,Machine Learning
2022,SE,150260,Data Management
2023,SE,150200,Data Scientist
2023,SE,150120,Data Scientist
2022,SE,150075,Data Analyst
2022,SE,150075,Data Analyst
2024,SE,150000,Data Scientist
2024,EX,150000,Machine Learning
2024,MI,150000,Machine Learning
2024,SE,150000,Software & Data Architecture
2024,SE,150000,Software & Data Architecture
2024,MI,150000,Machine Learning
2024,SE,150000,Data Engineer
2024,EX,150000,Machine Learning
2024,MI,150000,Data Engineer
2024,MI,150000,Data Analyst
2024,MI,150000,Data Analyst
2024,MI,150000,Data Engineer
2024,MI,150000,Data Scientist
2024,MI,150000,Data Engineer
2024,EN,150000,Research & Science
2024,EN,150000,Research & Science
2024,EN,150000,Research & Science
2024,EN,150000,Data Analyst
2024,SE,150000,Data Analyst
2024,MI,150000,Data Scientist
2024,SE,150000,Software & Data Architecture
2024,SE,150000,Data Engineer
2024,MI,150000,Machine Learning
2024,SE,150000,Data Scientist
2024,SE,150000,Data Analyst
2024,SE,150000,Machine Learning
2024,SE,150000,Machine Learning
2024,SE,150000,Data Scientist
2024,MI,150000,Data Scientist
2024,EN,150000,Data Analyst
2024,MI,150000,Data Scientist
2024,SE,150000,Data Engineer
2024,MI,150000,Data Analyst
2024,MI,150000,Research & Science
2024,MI,150000,Data Engineer
2024,EN,150000,Research & Science
2024,SE,150000,Data Scientist
2024,SE,150000,Leadership & Management
2024,SE,150000,Data Engineer
2024,MI,150000,Research & Science
2024,MI,150000,Data Analyst
2024,SE,150000,Data Scientist
2024,SE,150000,Machine Learning
2024,MI,150000,Data Engineer
2024,MI,150000,BI & Analytics
2024,SE,150000,BI & Analytics
2024,MI,150000,Data Scientist
2024,EX,150000,Leadership & Management
2024,SE,150000,Data Analyst
2024,SE,150000,AI Research
2024,SE,150000,Data Analyst
2024,SE,150000,Data Engineer
2024,SE,150000,Software & Data Architecture
2024,EN,150000,Data Analyst
2024,SE,150000,Software & Data Architecture
2024,EN,150000,Research & Science
2024,SE,150000,Machine Learning
2024,SE,150000,Data Engineer
2024,SE,150000,Machine Learning
2024,SE,150000,Research & Science
2024,SE,150000,Data Engineer
2024,SE,150000,Data Engineer
2023,SE,150000,Data Engineer
2023,MI,150000,Machine Learning
2023,SE,150000,Data Engineer
2023,SE,150000,AI Research
2023,MI,150000,AI Research
2023,EN,150000,Data Scientist
2023,SE,150000,BI & Analytics
2023,SE,150000,MLOps & Infrastructure
2023,MI,150000,Research & Science
2023,SE,150000,Data Scientist
2023,SE,150000,Data Analyst
2023,SE,150000,Data Analyst
2023,EX,150000,Machine Learning
2023,MI,150000,Research & Science
2023,SE,150000,Data Engineer
2023,SE,150000,Data Analyst
2023,SE,150000,Data Engineer
2023,SE,150000,Data Scientist
2023,MI,150000,Data Scientist
2023,SE,150000,Data Scientist
2023,SE,150000,Software & Data Architecture
2023,MI,150000,BI & Analytics
2023,SE,150000,Machine Learning
2023,MI,150000,Data Engineer
2023,SE,150000,Data Scientist
2023,SE,150000,Software & Data Architecture
2023,SE,150000,Data Analyst
2023,MI,150000,Data Engineer
2023,SE,150000,Data Engineer
2023,SE,150000,Data Scientist
2023,EN,150000,AI Research
2023,SE,150000,Data Analyst
2023,SE,150000,Machine Learning
2023,MI,150000,Software & Data Architecture
2023,SE,150000,Data Scientist
2023,MI,150000,Data Analyst
2023,SE,150000,Research & Science
2023,SE,150000,Data Analyst
2023,SE,150000,Data Scientist
2023,SE,150000,BI & Analytics
2023,SE,150000,Data Analyst
2023,MI,150000,Research & Science
2023,SE,150000,Data Engineer
2023,SE,150000,Data Analyst
2023,SE,150000,Data Engineer
2023,SE,150000,Software & Data Architecture
2023,SE,150000,Software & Data Architecture
2023,MI,150000,Machine Learning
2023,MI,150000,Data Engineer
2023,MI,150000,Research & Science
2023,MI,150000,Data Scientist
2023,SE,150000,Data Scientist
2023,MI,150000,Data Engineer
2023,SE,150000,Data Scientist
2023,SE,150000,Data Analyst
2023,SE,150000,BI & Analytics
2023,SE,150000,Machine Learning
2023,SE,150000,Data Engineer
2023,SE,150000,Research & Science
2023,SE,150000,Machine Learning
2023,SE,150000,Research & Science
2023,SE,150000,Data Engineer
2023,MI,150000,Data Engineer
2023,SE,150000,MLOps & Infrastructure
2023,MI,150000,Data Analyst
2023,SE,150000,Machine Learning
2023,MI,150000,Data Scientist
2023,SE,150000,Machine Learning
2023,SE,150000,AI Research
2023,SE,150000,Data Analyst
2023,MI,150000,Data Engineer
2023,SE,150000,Research & Science
2023,SE,150000,Research & Science
2023,EN,150000,Data Scientist
2023,SE,150000,Machine Learning
2023,SE,150000,Data Engineer
2023,SE,150000,Data Scientist
2023,SE,150000,Data Analyst
2023,SE,150000,Data Analyst
2023,SE,150000,Data Analyst
2023,SE,150000,Data Scientist
2023,SE,150000,Data Engineer
2023,SE,150000,Data Scientist
2023,SE,150000,Data Analyst
2023,SE,150000,Data Scientist
2023,SE,150000,Data Engineer
2023,SE,150000,Data Scientist
2023,SE,150000,BI & Analytics
2023,SE,150000,Data Engineer
2023,EX,150000,Data Engineer
2023,SE,150000,Data Analyst
2023,SE,150000,Research & Science
2023,SE,150000,Research & Science
2023,SE,150000,Machine Learning
2023,SE,150000,Data Engineer
2023,SE,150000,Data Engineer
2023,MI,150000,Software & Data Architecture
2023,SE,150000,Machine Learning
2023,SE,150000,Data Analyst
2023,MI,150000,Software & Data Architecture
2023,SE,150000,Data Analyst
2023,SE,150000,BI & Analytics
2023,MI,150000,Machine Learning
2023,SE,150000,Business Intelligence
2023,SE,150000,Machine Learning
2023,MI,150000,Software & Data Architecture
2023,SE,150000,Data Engineer
2023,SE,150000,Data Engineer
2023,SE,150000,Research & Science
2023,SE,150000,Data Engineer
2023,SE,150000,Data Engineer
2023,SE,150000,Software & Data Architecture
2023,SE,150000,Data Scientist
2023,SE,150000,Data Analyst
2023,MI,150000,Machine Learning
2023,EN,150000,Research & Science
2023,SE,150000,Data Engineer
2023,MI,150000,Data Scientist
2023,SE,150000,Data Analyst
2023,SE,150000,Data Scientist
2023,MI,150000,Data Analyst
2023,SE,150000,Data Scientist
2023,SE,150000,Machine Learning
2023,SE,150000,BI & Analytics
2023,SE,150000,Data Engineer
2023,SE,150000,Data Engineer
2023,SE,150000,Data Engineer
2023,SE,150000,Research & Science
2023,SE,150000,Data Engineer
2023,SE,150000,Machine Learning
2023,MI,150000,Machine Learning
2023,EN,150000,Research & Science
2021,MI,150000,Leadership & Management
2023,MI,150000,Data Scientist
2023,MI,150000,Research & Science
2023,EN,150000,Data Analyst
2023,EN,150000,Research & Science
2023,MI,150000,Data Scientist
2023,SE,150000,BI & Analytics
2023,SE,150000,Research & Science
2023,SE,150000,Data Scientist
2023,MI,150000,Computer Vision & Deep Learning
2023,SE,150000,Machine Learning
2023,SE,150000,Machine Learning
2023,SE,150000,Machine Learning
2023,SE,150000,Data Engineer
2023,SE,150000,Machine Learning
2023,MI,150000,Data Analyst
2023,SE,150000,Machine Learning
2023,MI,150000,Machine Learning
2023,SE,150000,Data Scientist
2023,MI,150000,Data Analyst
2023,SE,150000,Data Engineer
2023,MI,150000,Data Engineer
2023,SE,150000,Data Scientist
2023,SE,150000,Research & Science
2023,MI,150000,Data Analyst
2023,SE,150000,Data Engineer
2023,SE,150000,Research & Science
2023,EN,150000,Computer Vision & Deep Learning
2023,SE,150000,AI Research
2023,MI,150000,Data Analyst
2022,SE,150000,Data Scientist
2022,SE,150000,Machine Learning
2022,MI,150000,Data Analyst
2022,MI,150000,Data Scientist
2022,MI,150000,Data Analyst
2022,MI,150000,Data Engineer
2022,MI,150000,Data Engineer
2022,MI,150000,Data Scientist
2022,SE,150000,Data Scientist
2022,MI,150000,Data Analyst
2022,SE,150000,Data Scientist
2022,SE,150000,Machine Learning
2022,SE,150000,Research & Science
2022,SE,150000,Data Analyst
2022,SE,150000,Data Engineer
2022,MI,150000,Data Analyst
2022,MI,150000,Machine Learning
2022,MI,150000,Data Analyst
2022,SE,150000,Data Engineer
2022,SE,150000,AI Research
2022,MI,150000,Data Analyst
2022,SE,150000,Data Engineer
2022,MI,150000,Data Analyst
2022,MI,150000,Data Analyst
2022,SE,150000,Data Engineer
2022,SE,150000,Data Engineer
2022,MI,150000,Data Analyst
2022,SE,150000,Data Analyst
2022,SE,150000,Data Engineer
2022,SE,150000,Data Analyst
2022,SE,150000,BI & Analytics
2022,SE,150000,Data Engineer
2022,SE,150000,Data Engineer
2022,MI,150000,Data Analyst
2022,MI,150000,Data Engineer
2022,SE,150000,Data Engineer
2022,EX,150000,BI & Analytics
2022,SE,150000,Machine Learning
2022,EN,150000,Data Analyst
2022,MI,150000,Data Engineer
2022,SE,150000,Data Scientist
2022,SE,150000,Data Scientist
2022,SE,150000,Data Analyst
2021,SE,150000,Data Engineer
2021,MI,150000,Software & Data Architecture
2021,MI,150000,Data Scientist
2021,SE,150000,Data Engineer
2021,SE,150000,Data Engineer
2020,SE,150000,Machine Learning
2023,MI,149925,BI & Analytics
2022,SE,149850,AI Research
2022,SE,149850,Data Scientist
2022,SE,149850,Research & Science
2024,SE,149800,Machine Learning
2024,SE,149800,Data Scientist
2023,EN,149800,Data Scientist
2024,SE,149750,Software & Data Architecture
2024,SE,149750,Software & Data Architecture
2023,MI,149600,Data Engineer
2023,MI,149600,Data Engineer
2024,SE,149500,BI & Analytics
2023,MI,149500,Data Analyst
2023,SE,149500,Data Scientist
2023,SE,149500,Data Analyst
2024,SE,149300,Data Analyst
2023,MI,149300,Research & Science
2024,SE,149200,Data Scientist
2024,SE,149200,Data Scientist
2023,MI,149094,Machine Learning
2024,SE,149076,Data Engineer
2023,SE,149076,Data Engineer
2023,SE,149076,Data Scientist
2023,SE,149076,Data Scientist
2023,SE,149076,Data Scientist
2023,SE,149040,Data Engineer
2023,SE,149040,Software & Data Architecture
2023,SE,149040,Software & Data Architecture
2022,SE,149040,Software & Data Architecture
2022,SE,149040,Software & Data Architecture
2024,MI,149000,Data Analyst
2024,SE,149000,Data Engineer
2024,SE,149000,Data Engineer
2024,SE,149000,Software & Data Architecture
2023,MI,149000,Data Analyst
2023,SE,149000,Data Engineer
2022,SE,149000,Data Analyst
2023,SE,148800,Data Scientist
2023,SE,148800,BI & Analytics
2022,SE,148800,MLOps & Infrastructure
2022,SE,148800,Machine Learning
2022,SE,148800,Data Scientist
2024,SE,148750,Machine Learning
2023,SE,148750,Data Scientist
2023,SE,148750,Data Scientist
2023,SE,148750,Data Scientist
2023,SE,148700,Data Analyst
2024,SE,148594,Machine Learning
2023,SE,148594,Machine Learning
2023,SE,148594,Machine Learning
2023,SE,148590,Machine Learning
2024,SE,148500,Data Scientist
2023,SE,148500,Data Analyst
2023,MI,148500,Machine Learning
2022,MI,148500,Machine Learning
2023,SE,148350,Research & Science
2023,SE,148300,Leadership & Management
2023,SE,148200,Data Engineer
2024,MI,148100,Data Engineer
2024,MI,148100,Data Scientist
2024,SE,148000,Machine Learning
2024,SE,148000,Data Engineer
2024,MI,148000,Data Engineer
2024,SE,148000,Data Scientist
2024,SE,148000,Data Engineer
2024,SE,148000,Research & Science
2024,MI,148000,Data Engineer
2024,MI,148000,BI & Analytics
2023,MI,148000,Data Engineer
2023,MI,148000,Data Engineer
2023,SE,148000,AI Research
2023,SE,148000,Data Analyst
2023,SE,148000,Machine Learning
2023,SE,148000,AI Research
2022,SE,148000,Data Scientist
2022,SE,148000,Data Scientist
2024,MI,147900,Machine Learning
2024,MI,147800,Data Scientist
2022,SE,147800,Software & Data Architecture
2024,SE,147670,Data Scientist
2024,SE,147645,Data Scientist
2024,SE,147600,Business Intelligence
2023,MI,147600,Data Analyst
2024,SE,147500,Data Engineer
2024,SE,147500,Data Scientist
2024,SE,147500,Data Engineer
2024,SE,147500,Data Engineer
2023,SE,147500,BI & Analytics
2023,MI,147500,Data Engineer
2023,SE,147500,Data Engineer
2023,SE,147500,Data Scientist
2023,SE,147500,BI & Analytics
2023,SE,147500,BI & Analytics
2024,MI,147400,Data Scientist
2023,MI,147400,Data Scientist
2023,SE,147400,Data Scientist
2023,MI,147200,Data Engineer
2023,SE,147200,Data Engineer
2023,SE,147100,Data Engineer
2023,MI,147100,Data Engineer
2023,SE,147100,Data Engineer
2023,SE,147100,Data Scientist
2023,SE,147100,Software & Data Architecture
2023,SE,147100,Research & Science
2023,SE,147100,Data Scientist
2023,SE,147100,Data Engineer
2023,SE,147100,Data Scientist
2023,SE,147100,Machine Learning
2024,EN,147000,Data Analyst
2024,MI,147000,Data Analyst
2024,SE,147000,BI & Analytics
2024,MI,147000,Data Engineer
2023,SE,147000,Data Scientist
2023,SE,147000,Machine Learning
2023,SE,147000,BI & Analytics
2023,SE,147000,BI & Analytics
2023,SE,147000,Software & Data Architecture
2023,SE,147000,Data Analyst
2023,SE,147000,Machine Learning
2023,SE,147000,Data Engineer
2023,MI,147000,Machine Learning
2021,MI,147000,Data Scientist
2024,SE,146900,Machine Learning
2024,SE,146900,Machine Learning
2024,SE,146900,Data Scientist
2024,SE,146900,Machine Learning
2024,SE,146900,Data Scientist
2024,SE,146900,Machine Learning
2024,SE,146900,Machine Learning
2024,SE,146900,Data Scientist
2024,SE,146900,Machine Learning
2024,SE,146900,Data Scientist
2023,SE,146900,Machine Learning
2023,SE,146900,AI Specialist
2023,SE,146850,Data Engineer
2023,SE,146850,Data Analyst
2024,SE,146800,Data Scientist
2023,SE,146600,Data Scientist
2023,SE,146600,Machine Learning
2023,SE,146600,Machine Learning
2024,SE,146500,Data Analyst
2023,SE,146400,Data Engineer
2023,SE,146300,Research & Science
2024,SE,146266,Data Engineer
2024,SE,146266,Data Engineer
2024,SE,146266,Data Engineer
2024,SE,146266,Data Engineer
2023,SE,146200,Data Analyst
2023,SE,146190,Data Analyst
2023,SE,146115,Data Engineer
2024,MI,146100,Data Engineer
2024,SE,146100,Machine Learning
2024,MI,146100,Data Engineer
2024,SE,146000,Research & Science
2024,EN,146000,Data Engineer
2024,MI,146000,Data Engineer
2024,SE,146000,Research & Science
2024,EN,146000,Data Engineer
2024,SE,146000,AI Research
2024,SE,146000,Data Engineer
2024,SE,146000,Data Analyst
2024,SE,146000,AI Research
2024,SE,146000,Software & Data Architecture
2024,SE,146000,AI Research
2024,SE,146000,Data Engineer
2024,SE,146000,Data Scientist
2024,SE,146000,Data Scientist
2024,SE,146000,Software & Data Architecture
2024,SE,146000,Data Scientist
2024,SE,146000,Software & Data Architecture
2024,SE,146000,Research & Science
2024,SE,146000,Research & Science
2024,SE,146000,AI Research
2024,SE,146000,Machine Learning
2023,SE,146000,Data Scientist
2023,SE,146000,Software & Data Architecture
2023,EX,146000,Data Engineer
2023,SE,146000,Machine Learning
2023,SE,146000,Data Engineer
2023,SE,146000,Data Scientist
2023,SE,146000,Data Scientist
2023,MI,146000,Data Engineer
2023,EX,146000,Data Engineer
2023,SE,146000,Data Scientist
2023,SE,146000,Data Engineer
2023,SE,146000,Data Engineer
2023,SE,146000,Data Engineer
2023,SE,146000,Data Engineer
2023,SE,146000,Data Engineer
2023,SE,146000,Data Engineer
2023,MI,146000,Data Engineer
2023,SE,146000,Data Engineer
2023,MI,146000,Data Engineer
2023,SE,146000,Data Engineer
2023,SE,146000,Data Engineer
2023,SE,146000,Data Scientist
2022,SE,146000,Data Scientist
2022,SE,146000,Data Engineer
2022,SE,146000,Data Engineer
2022,SE,146000,Data Scientist
2023,SE,145900,Machine Learning
2023,SE,145900,Research & Science
2023,SE,145900,Research & Science
2023,SE,145900,Research & Science
2023,SE,145900,Research & Science
2023,SE,145900,Data Scientist
2023,SE,145900,Research & Science
2023,SE,145900,Research & Science
2023,SE,145900,Research & Science
2023,SE,145900,Research & Science
2023,SE,145900,Research & Science
2023,SE,145900,Research & Science
2023,SE,145900,Research & Science
2023,SE,145900,Research & Science
2023,SE,145900,Research & Science
2023,EN,145885,Machine Learning
2023,SE,145640,Data Analyst
2024,SE,145600,Machine Learning
2023,SE,145600,Data Engineer
2024,MI,145580,Data Scientist
2024,MI,145500,Data Engineer
2023,SE,145500,Data Analyst
2024,SE,145400,Machine Learning
2024,MI,145400,Data Management
2024,SE,145400,Machine Learning
2024,SE,145360,Data Engineer
2024,SE,145360,Data Engineer
2023,SE,145300,BI & Analytics
2022,SE,145300,Data Scientist
2024,SE,145125,Data Scientist
2024,SE,145000,BI & Analytics
2024,SE,145000,Data Engineer
2024,MI,145000,Data Scientist
2024,SE,145000,Data Analyst
2024,SE,145000,Data Engineer
2024,SE,145000,Data Engineer
2024,SE,145000,Data Analyst
2024,SE,145000,Data Scientist
2024,MI,145000,Machine Learning
2024,SE,145000,Data Analyst
2024,SE,145000,Data Scientist
2024,MI,145000,BI & Analytics
2024,SE,145000,Data Scientist
2024,SE,145000,Data Analyst
2024,SE,145000,Data Engineer
2024,SE,145000,Business Intelligence
2024,MI,145000,Data Engineer
2024,SE,145000,Data Engineer
2024,SE,145000,Data Scientist
2024,SE,145000,Data Engineer
2023,SE,145000,Data Engineer
2023,SE,145000,Data Analyst
2023,SE,145000,BI & Analytics
2023,SE,145000,Software & Data Architecture
2023,SE,145000,Machine Learning
2023,SE,145000,Data Engineer
2023,SE,145000,Data Engineer
2023,SE,145000,Data Engineer
2023,EX,145000,Data Analyst
2023,SE,145000,Data Engineer
